longitude,latitude,value,LandCover
132.23885,-13.55944,67.47039,10
132.23874,-13.55923,67.60522,10
132.23853,-13.55393,67.33887,10
134.19684,-13.54986,68.3828,10
134.19803,-13.54975,69.7006,10
134.20639,-13.54869,69.63472,10
134.20757,-13.5485,68.99548,10
134.19263,-13.54578,68.35087,10
134.19615,-13.54528,78.792206,10
134.19736,-13.54517,68.760704,10
134.20096,-13.54469,65.31,10
134.20216,-13.54454,67.588165,10
130.89766,-13.54431,70.0191,10
134.19554,-13.54069,68.01141,10
134.19676,-13.54058,65.34456,10
132.16495,-13.53619,68.208725,10
134.42097,-13.5359,63.57112,10
131.65779,-13.53423,67.99869,10
131.66489,-13.53337,65.53764,10
131.68491,-13.5328,67.91103,10
134.41113,-13.53253,64.89342,10
134.41579,-13.53195,63.68361,10
131.65225,-13.53101,65.976585,10
131.65575,-13.53061,68.17373,10
131.64661,-13.53006,64.212326,10
131.6501,-13.52963,65.73199,10
131.65361,-13.52921,67.77038,10
130.87941,-13.52895,68.08162,10
130.87932,-13.52737,67.677734,10
131.64452,-13.52636,65.78094,10
131.64803,-13.52596,68.41098,10
131.64594,-13.52461,65.31797,10
131.64027,-13.52131,64.550995,10
131.64384,-13.52091,67.74166,10
131.64172,-13.51958,65.4888,10
131.64529,-13.51915,67.71021,10
132.10545,-13.51651,65.490685,10
132.10878,-13.51611,63.903374,10
132.1049,-13.51121,68.41099,10
132.67415,-13.51057,67.50062,10
132.67465,-13.50882,68.44567,10
132.17529,-13.50823,67.88147,10
132.08031,-13.50336,67.509796,10
132.17471,-13.50296,67.99383,10
132.07968,-13.49806,67.41554,10
132.07568,-13.49315,65.57501,10
132.1702,-13.49281,67.41068,10
131.17175,-13.49225,64.42627,10
132.08562,-13.49199,67.78349,10
131.172,-13.49021,63.08807,10
131.15207,-13.48891,70.01021,10
132.07275,-13.48878,64.33458,10
131.15584,-13.48846,68.81737,10
132.07607,-13.48837,65.58228,10
132.07939,-13.48797,67.18114,10
132.07503,-13.48785,66.11279,10
132.07834,-13.48746,67.01031,10
131.14845,-13.48716,65.45526,10
131.15221,-13.48674,70.01021,10
131.15598,-13.48632,68.81737,10
131.14777,-13.48372,69.66622,10
131.1515,-13.48327,71.14757,10
131.14786,-13.48152,70.80871,10
132.54056,-13.48028,67.987335,10
132.35611,-13.47617,63.644978,10
132.35909,-13.47582,65.20588,10
132.34894,-13.47175,67.455536,10
132.35207,-13.47138,68.07753,10
132.35518,-13.47101,65.43919,10
132.35828,-13.47064,65.358505,10
132.36139,-13.47027,63.937225,10
132.36458,-13.4699,66.99818,10
141.6828,-13.46353,66.95328,9
141.68634,-13.46299,65.05792,9
132.33774,-13.4559,64.8234,10
141.67603,-13.44419,67.44576,9
133.47864,-13.44272,71.59432,10
141.68259,-13.43979,66.89612,10
133.72726,-13.4314,71.45617,9
132.08604,-13.42806,64.95536,10
132.08199,-13.42318,67.651535,10
132.08134,-13.41789,65.44447,10
130.72972,-13.40357,70.288925,10
130.75421,-13.40071,68.302376,10
130.74129,-13.39637,64.86863,10
132.5842,-13.39391,69.27183,9
133.56918,-13.39275,64.397705,10
133.5677,-13.39271,64.560234,10
132.04753,-13.38963,66.33207,10
133.49747,-13.38702,69.432014,9
132.04237,-13.38582,64.25022,10
132.04572,-13.3854,67.96499,10
132.0435,-13.38472,66.27757,10
132.04686,-13.38433,64.25022,10
132.16093,-13.38172,68.08961,10
133.62465,-13.38059,70.41787,9
132.62344,-13.37871,69.00166,9
132.5827,-13.37852,65.256645,10
132.5858,-13.37814,68.947784,10
132.58881,-13.37777,69.09642,10
133.7971,-13.37766,65.78475,9
132.15698,-13.37684,67.82836,10
133.6189,-13.37648,70.258644,9
133.6241,-13.37582,70.41787,10
133.79846,-13.37467,65.858986,9
133.80351,-13.37406,68.806854,10
133.80164,-13.37229,70.04919,10
132.24878,-13.37138,64.90836,10
132.34029,-13.37113,64.65335,10
132.25198,-13.37101,66.148285,10
132.2552,-13.37063,67.79787,10
134.25923,-13.36915,63.892265,10
132.00952,-13.36831,66.28844,10
132.24814,-13.36615,67.602,10
132.33977,-13.36592,68.22991,10
132.34288,-13.36555,66.09523,10
132.58075,-13.36319,68.80657,10
132.34229,-13.36035,66.98124,10
132.75813,-13.357,65.40148,10
132.02199,-13.35601,68.2422,10
132.59863,-13.35583,69.1165,10
132.33852,-13.35552,64.43058,10
132.60168,-13.35546,67.77877,9
132.34163,-13.35515,65.8592,10
132.20737,-13.35498,67.74938,10
132.20592,-13.35487,78.247955,10
132.56404,-13.35482,69.77841,10
132.57321,-13.35371,70.48781,9
132.59796,-13.35073,68.35808,10
132.02164,-13.35067,66.364204,10
132.55731,-13.35043,67.0876,10
132.3409,-13.34997,67.915344,10
132.20526,-13.34963,64.45269,10
132.2554,-13.34409,67.68087,10
132.0784,-13.34378,68.19305,10
132.25391,-13.34362,68.7765,10
132.7648,-13.3408,67.14117,10
133.36636,-13.33956,73.747345,10
132.25343,-13.33837,65.87878,10
133.37872,-13.33402,66.415634,10
132.6514,-13.33395,76.24285,9
132.6544,-13.33359,67.64061,10
133.37653,-13.33341,69.216446,10
133.59763,-13.33071,64.76867,10
132.65089,-13.32885,68.62145,10
133.00343,-13.32672,71.671486,10
133.59706,-13.32594,65.85618,10
132.6413,-13.32484,69.84606,10
133.22159,-13.32443,71.85542,10
133.2381,-13.32234,72.290184,10
133.59128,-13.32181,70.24592,9
133.2043,-13.32164,72.7791,10
133.59648,-13.32116,69.78543,9
133.20987,-13.32094,72.98078,10
133.21539,-13.32024,72.44404,10
132.63753,-13.32012,68.224266,10
132.64059,-13.31975,68.5132,9
133.22092,-13.31955,69.47111,10
132.74596,-13.31745,62.313896,10
133.39087,-13.31693,68.18188,10
132.63393,-13.31538,64.966995,10
132.63686,-13.31503,65.08103,9
132.63992,-13.31467,68.68094,10
133.38715,-13.31327,72.709076,9
133.38493,-13.31273,69.01133,9
133.59013,-13.31225,69.30272,9
132.63174,-13.31216,68.47507,9
132.63332,-13.31028,64.33174,9
133.66342,-13.30809,70.26814,10
132.74347,-13.30749,65.35703,10
133.58954,-13.30748,66.49923,10
132.63113,-13.30707,66.85971,9
133.59123,-13.30651,66.23787,10
132.62378,-13.30624,64.69867,9
132.62975,-13.30554,68.51825,9
132.61852,-13.30347,65.07103,9
132.62157,-13.30309,66.54201,10
132.61395,-13.30223,66.0613,9
132.61703,-13.30186,67.47051,9
132.62009,-13.3015,68.27455,10
132.61174,-13.29915,64.41025,9
132.61482,-13.29876,68.862076,9
133.52034,-13.29623,74.18741,10
133.52373,-13.29605,74.66895,10
133.56323,-13.29558,67.60191,10
132.60497,-13.29482,64.48783,10
132.60805,-13.29443,68.44976,10
133.55544,-13.29222,73.07985,10
133.51794,-13.29187,74.07819,10
133.55727,-13.29149,66.16838,10
133.51982,-13.29142,70.82884,10
132.6013,-13.29009,66.55932,10
133.58195,-13.28901,68.52369,10
133.58369,-13.2881,69.43752,10
132.231,-13.28804,67.40965,10
132.23415,-13.28767,67.4656,10
133.55478,-13.28744,75.70604,10
132.23727,-13.28729,64.24636,10
133.08664,-13.28631,72.42698,10
132.5936,-13.28069,67.58544,10
133.84077,-13.27667,67.69637,10
132.87531,-13.27627,69.4795,10
132.03552,-13.27434,66.91315,10
132.03604,-13.27364,66.604774,10
132.04218,-13.27352,65.07993,10
132.03935,-13.27325,65.63113,10
132.04271,-13.27287,64.53123,10
132.87386,-13.27155,67.25246,10
132.02821,-13.26987,67.729836,10
132.03154,-13.26946,67.696175,10
132.02869,-13.26912,67.76403,10
132.03204,-13.26873,67.94163,10
132.02756,-13.26457,66.018,10
132.02803,-13.26382,66.018,10
132.08788,-13.2625,67.08418,10
132.36369,-13.25637,67.9688,10
132.35983,-13.25157,63.94144,10
132.67546,-13.24997,66.103264,10
133.63515,-13.23802,71.56443,10
132.34724,-13.22675,67.35554,10
132.35362,-13.226,67.28095,10
132.34618,-13.22517,64.652565,10
132.34935,-13.22477,64.710556,10
132.35254,-13.22438,76.61403,10
132.35571,-13.22398,65.18196,10
132.34244,-13.22037,65.618546,10
132.34564,-13.21997,67.10449,10
131.04628,-13.2199,68.476906,10
132.34183,-13.21518,67.45592,10
132.34505,-13.21478,67.4322,10
133.64268,-13.19255,71.046295,9
133.6398,-13.1892,64.619995,9
133.64493,-13.18857,68.316574,9
131.09355,-13.18586,66.646416,10
131.09219,-13.18225,67.919,10
133.77464,-13.17055,69.19932,10
133.77711,-13.16759,72.17226,10
133.77414,-13.16583,73.77339,10
133.61256,-13.16265,75.70724,9
133.53706,-13.14802,68.25716,10
133.52583,-13.14458,72.404976,9
133.53119,-13.1439,73.32586,10
132.74626,-13.1342,64.57406,10
132.7516,-13.12843,64.70591,10
133.59767,-13.12589,64.832146,9
132.75638,-13.11762,66.46218,10
132.75937,-13.11725,64.96627,10
132.75578,-13.11257,64.96627,10
130.1925,-13.10545,68.55136,9
130.19685,-13.10495,68.70117,9
130.19193,-13.09947,66.79489,9
130.19632,-13.09898,68.49457,9
130.19136,-13.0935,64.42818,9
130.18179,-13.08853,64.702446,9
134.03601,-13.08473,69.09423,10
130.23024,-13.08309,64.383064,9
130.22972,-13.07712,66.81414,9
132.75098,-13.0676,66.9716,10
130.1562,-13.06384,79.17095,9
130.15591,-13.06119,79.74973,9
133.67903,-13.05807,77.489525,10
130.21405,-13.05703,68.74961,9
133.67667,-13.0566,65.099495,10
133.75491,-13.04883,66.16838,10
133.65358,-13.04034,79.221725,10
133.65875,-13.03968,76.14038,10
133.64722,-13.03154,75.72651,10
133.62477,-13.01993,76.649635,10
132.45662,-13.01312,65.962875,10
132.45865,-13.01048,68.33457,10
132.45921,-13.00758,68.8662,10
134.08157,-13.00406,72.31038,10
133.61629,-12.99691,76.26581,9
133.6098,-12.98808,75.98016,9
133.6405,-12.97948,76.806404,10
133.81485,-12.97218,67.95639,10
141.78413,-12.95493,65.41274,9
132.11739,-12.94923,66.82417,10
132.11702,-12.94903,66.68665,10
132.11349,-12.94437,65.209435,10
132.11314,-12.94419,66.435,10
133.11655,-12.94154,76.02886,9
133.11336,-12.93927,65.18196,10
133.80084,-12.92848,65.57203,9
133.7953,-12.92444,74.8367,10
133.80521,-12.92316,76.433815,10
130.86462,-12.92177,66.84638,10
133.78964,-12.92041,76.13716,10
133.79471,-12.91976,77.60066,10
133.83487,-12.91933,69.65074,9
133.79968,-12.91912,76.180885,10
133.78398,-12.91639,70.770645,10
133.789,-12.91574,75.13581,10
130.86795,-12.91561,63.976177,10
133.79408,-12.91509,75.0859,10
133.83438,-12.91465,75.259056,9
133.78337,-12.91171,75.93457,10
133.56023,-12.91122,72.59354,9
133.79349,-12.91041,76.95576,10
130.86739,-12.90991,65.41263,10
133.79852,-12.90976,76.872,10
130.78607,-12.9077,68.19257,10
133.55963,-12.90646,68.7902,9
133.79793,-12.90509,77.60066,10
130.86674,-12.90421,63.786213,10
130.78545,-12.90197,64.98538,10
130.86209,-12.89897,67.18504,10
133.89133,-12.89313,69.03686,10
130.86549,-12.89281,64.37141,10
133.88591,-12.8891,74.36136,10
130.95284,-12.88852,67.93371,10
133.89075,-12.88848,74.96771,10
132.09349,-12.88801,68.22627,10
130.86803,-12.88433,64.0413,10
133.83521,-12.88136,74.37652,10
133.83951,-12.87607,71.18778,10
130.87062,-12.87248,66.56072,10
132.10132,-12.87109,65.11796,10
130.87067,-12.86914,66.89693,10
131.28835,-12.86084,67.79152,10
133.83217,-12.85804,72.332214,10
130.97672,-12.85712,67.785385,9
131.28398,-12.85573,64.16646,10
133.82169,-12.85461,70.574394,10
133.82664,-12.854,73.46944,10
130.86409,-12.85018,66.87026,10
132.08647,-12.84584,64.43424,10
131.85378,-12.84255,66.15076,10
132.08464,-12.84112,65.95199,10
132.08786,-12.84074,68.26748,10
132.0858,-12.8406,66.23772,10
131.31978,-12.84034,67.35962,10
132.08902,-12.8402,67.99233,10
131.33453,-12.83862,68.0872,10
131.85307,-12.83722,66.052216,10
133.69847,-12.83426,77.45249,10
131.32916,-12.83355,68.5006,10
131.33018,-12.83353,68.36138,10
133.70854,-12.83296,76.68989,9
133.71358,-12.83231,64.81881,10
133.69786,-12.82956,75.185974,10
131.32104,-12.82895,68.440254,10
131.32207,-12.82887,67.26189,10
131.3248,-12.82848,66.62287,10
131.32581,-12.82844,66.30589,10
131.47374,-12.82792,67.37395,10
131.4695,-12.82287,64.00176,10
131.31239,-12.8188,65.9806,10
131.31337,-12.81867,67.27951,10
131.30806,-12.81372,64.23262,10
131.30901,-12.81357,68.27475,10
131.31174,-12.81328,66.866714,10
131.85248,-12.80484,68.31391,10
131.84175,-12.80072,64.70072,10
131.8485,-12.79991,65.913345,10
131.52425,-12.77623,64.8651,10
130.99754,-12.7676,64.51189,10
130.99687,-12.76571,64.283646,10
131.20418,-12.75867,67.797485,10
131.01886,-12.71363,64.632515,10
131.02274,-12.71316,66.01292,10
133.60904,-12.70972,76.60676,10
131.5193,-12.70311,64.783104,9
131.51549,-12.69996,67.63934,9
131.51152,-12.69856,65.93262,9
133.62318,-12.69832,76.046875,10
131.51511,-12.69811,67.50203,9
131.02846,-12.69538,64.40863,10
131.51126,-12.69493,76.58684,9
131.51088,-12.69311,76.58684,9
133.61696,-12.68952,77.52357,10
131.51057,-12.68949,64.730354,9
132.85587,-12.67728,64.1791,10
133.61,-12.676,75.25914,10
131.26962,-12.67236,68.59179,10
133.70686,-12.66863,69.003204,10
133.71188,-12.668,70.770645,10
131.46046,-12.6661,65.58516,9
131.19745,-12.66407,66.81165,10
131.5434,-12.66153,68.15816,9
130.63927,-12.65251,64.7617,9
131.18813,-12.64826,68.5828,10
130.67587,-12.64817,66.96257,9
130.67995,-12.64769,66.583725,9
130.67525,-12.64242,69.22399,9
131.48311,-12.64123,68.14491,9
131.55138,-12.63853,65.40989,9
131.19411,-12.63697,65.92883,10
131.19449,-12.63625,66.14181,10
131.18979,-12.63187,66.71686,10
131.19014,-12.63112,66.71686,10
131.18196,-12.62643,65.17221,10
132.83972,-12.61268,64.46129,10
131.5002,-12.60053,65.40989,9
131.54538,-12.59328,67.47927,9
131.47762,-12.59212,64.38665,9
132.64317,-12.59144,64.196754,9
131.53873,-12.59049,67.551384,9
131.54228,-12.59008,65.1675,9
131.54123,-12.58829,67.34549,9
131.49471,-12.58461,68.2845,9
131.4938,-12.58315,67.594666,9
131.54099,-12.57922,67.97334,9
130.67233,-12.5787,67.70173,9
130.67076,-12.57713,65.64308,9
130.95993,-12.57434,64.06056,10
130.67012,-12.57139,67.98549,9
130.66698,-12.56766,63.336124,9
130.73376,-12.5579,65.76616,9
131.52681,-12.55703,67.74241,9
131.53033,-12.5566,68.153465,9
131.51193,-12.55334,70.7088,9
130.7292,-12.55265,66.56292,9
132.65332,-12.54931,65.3972,9
132.65494,-12.54923,64.494064,9
132.65013,-12.53451,67.74835,9
132.64055,-12.53061,66.31218,10
131.16914,-12.49941,69.80645,9
142.20607,-12.48129,67.53264,9
142.21329,-12.48016,65.91756,9
132.55293,-12.47995,67.269394,9
130.71265,-12.4792,64.755806,10
142.1983,-12.47907,67.06464,9
142.2019,-12.47851,67.17338,9
142.19052,-12.47686,67.17214,9
142.19414,-12.47629,67.44781,9
142.18637,-12.47408,66.9459,9
131.94482,-12.4681,64.27713,9
133.1602,-12.46451,64.39435,10
132.63394,-12.43984,65.15935,9
131.91983,-12.36415,67.423836,9
131.92641,-12.36335,64.47044,9
133.5656,-12.30984,75.74833,10
133.57005,-12.30447,67.12406,10
133.57504,-12.30382,75.09927,10
133.07996,-12.28353,67.43478,10
133.0817,-12.27984,67.07549,10
133.07933,-12.27866,67.93037,10
133.79453,-12.27523,70.05842,10
133.55585,-12.27277,66.12503,10
131.90103,-12.2598,66.888985,9
133.47897,-12.23442,68.288155,10
133.48039,-12.23261,68.45357,10
131.08488,-12.22879,66.238556,10
131.07188,-12.22558,67.82448,10
131.07562,-12.22512,65.60522,10
131.06924,-12.22498,69.84611,10
133.4583,-12.22106,70.770645,10
131.05669,-12.21515,66.50592,9
131.06041,-12.21471,67.556786,9
133.43474,-12.20482,68.20827,10
133.43997,-12.20415,67.842674,10
133.53798,-12.15796,68.36627,10
133.67932,-12.1542,68.320786,10
133.67378,-12.15016,66.71903,10
133.35669,-12.13246,63.989784,10
133.35527,-12.13213,65.32001,10
133.66203,-12.11086,65.906296,10
133.66698,-12.1102,67.17184,10
133.66348,-12.10877,64.88695,10
133.65158,-12.10749,64.88695,10
132.85635,-12.10167,65.923996,10
133.64752,-12.10127,65.3264,10
132.86195,-12.10099,65.02068,10
133.65247,-12.10066,64.212906,10
133.6407,-12.09943,67.54727,10
132.85881,-12.0993,67.22575,10
133.6456,-12.09878,78.792206,10
132.86441,-12.09857,64.521255,9
133.6505,-12.09814,66.88694,10
133.64211,-12.09719,67.82559,10
133.647,-12.09658,67.95614,10
132.86372,-12.09365,68.34132,10
132.8662,-12.09046,70.32987,9
132.8624,-12.08381,68.65174,10
132.85612,-12.0796,65.52638,10
132.72881,-12.07575,67.071915,9
133.58934,-12.05376,68.02734,10
133.58881,-12.04906,63.859108,10
133.5938,-12.04843,66.010315,10
133.58331,-12.045,66.399254,10
133.59825,-12.04309,66.7067,10
132.89496,-12.02465,68.00444,10
133.67612,-12.02368,63.539303,10
132.89435,-12.01974,64.7762,10
133.67554,-12.01902,68.31449,10
132.88249,-12.01622,67.01275,10
133.38448,-12.01597,67.76781,10
133.36331,-12.0139,63.33583,10
133.2892,-12.01383,63.66451,10
133.67986,-12.01374,68.43777,10
133.36845,-12.01323,65.838455,10
133.68475,-12.01312,65.368195,10
133.62619,-12.01276,68.1135,10
133.63112,-12.0121,67.40966,10
132.87622,-12.01201,67.7077,9
133.62935,-12.01063,65.97283,10
133.35745,-12.00982,67.63645,10
133.36267,-12.00914,67.36986,10
133.63054,-12.00743,67.513435,10
133.63548,-12.00677,70.70919,10
133.35164,-12.00574,70.64645,10
133.68033,-12.00553,69.8198,10
133.63371,-12.00533,65.91682,10
133.35684,-12.00506,76.60389,10
133.67868,-12.00442,67.72964,10
133.63493,-12.00209,68.315056,10
133.35101,-12.00098,67.66176,10
133.67976,-12.00087,67.62873,10
133.3562,-12.00031,67.54398,10
133.67815,-11.99975,68.43777,10
133.36137,-11.99964,67.63645,10
133.68956,-11.99956,67.45826,10
133.68304,-11.99914,62.91277,10
133.68793,-11.99853,67.8129,10
132.92845,-11.99801,67.29466,10
132.93401,-11.99728,64.159325,10
133.67926,-11.9962,67.72964,10
133.67273,-11.9957,66.81978,10
133.68416,-11.99555,66.613205,10
132.93097,-11.99524,67.889305,10
133.67763,-11.99509,67.88246,10
133.68904,-11.9949,67.8126,10
133.68253,-11.99447,66.51996,10
133.68744,-11.99386,65.91682,10
133.69231,-11.99325,67.91175,10
132.94775,-11.99316,65.58524,9
133.6739,-11.99218,67.924,10
133.6788,-11.99153,65.91682,10
133.67224,-11.99103,67.458275,10
133.6837,-11.99088,67.72845,10
133.67715,-11.99041,65.97283,10
133.68858,-11.99023,66.039604,10
133.68207,-11.9898,67.82314,10
133.69827,-11.98894,66.791084,10
133.69667,-11.98798,67.54105,10
133.69772,-11.98429,67.69253,10
133.69611,-11.98332,71.046295,10
133.13023,-11.97137,63.520435,10
133.70572,-11.96905,67.22734,10
133.71059,-11.96842,65.946106,10
133.23016,-11.9678,63.604088,10
133.71547,-11.96777,67.54727,10
133.72038,-11.96713,78.63146,10
133.69559,-11.96566,63.435383,10
133.70039,-11.96503,67.98878,10
133.70522,-11.9644,67.860435,10
133.22433,-11.96365,68.26587,10
133.71494,-11.96312,67.33376,10
133.71985,-11.96248,67.29588,10
133.72472,-11.96184,67.42408,10
133.68454,-11.95765,62.86802,10
133.72906,-11.95656,66.85837,10
133.73395,-11.95592,74.079605,10
133.63901,-11.9541,63.9171,10
133.67889,-11.95366,62.48723,10
133.68387,-11.95301,67.62992,10
133.73337,-11.95128,67.34013,10
133.51643,-11.95084,67.63806,10
133.73827,-11.95064,67.38938,10
133.68323,-11.94837,67.266594,10
133.23828,-11.94729,63.03457,9
133.68259,-11.94372,62.825287,10
133.74197,-11.94073,67.41328,10
133.68201,-11.93907,42.538715,10
133.68689,-11.93844,67.72964,10
133.73653,-11.93673,65.25561,10
133.74619,-11.93548,65.147125,10
133.48854,-11.93524,64.76209,10
133.68636,-11.93378,67.723,10
133.74075,-11.93147,68.721245,10
133.74562,-11.93084,68.05925,10
133.43611,-11.92745,67.335495,10
133.43272,-11.92639,67.40866,10
133.74504,-11.92621,67.82197,10
133.43785,-11.92571,63.976677,10
133.43033,-11.92336,67.19775,10
133.43547,-11.92272,66.95066,10
133.43208,-11.92167,65.28599,10
133.7444,-11.92159,78.63146,10
133.43721,-11.92099,65.18196,10
133.42966,-11.91864,64.793434,9
133.73337,-11.91359,68.06055,10
133.72247,-11.90555,67.9324,10
133.7171,-11.90152,65.61549,10
133.72194,-11.90091,68.05939,10
133.62883,-11.90026,70.12325,9
133.69701,-11.89936,68.669426,10
133.62697,-11.89873,68.12542,9
133.62329,-11.89625,68.94703,9
133.66968,-11.87918,69.0235,9
133.69908,-11.8755,70.26269,9
131.05937,-12.21584,65.90092,9
131.05124,-12.17725,67.006615,10
132.75378,-11.97057,63.760548,9
132.74745,-11.96633,67.16333,9
133.00214,-11.95857,68.78836,9
132.99622,-11.95438,65.06409,9
132.81868,-11.93721,64.15426,10
132.81239,-11.93298,72.00651,9
132.86487,-11.89641,64.419624,9
133.67145,-11.88038,69.01803,9
132.89096,-11.87823,67.62529,9
133.54984,-11.87742,67.769226,10
133.55984,-11.87611,64.8315,10
132.88933,-11.87578,64.94352,9
133.56987,-11.8748,65.64773,10
133.57484,-11.87414,68.44733,9
133.65041,-11.8737,68.97649,10
133.57983,-11.87349,65.786644,10
133.09081,-11.87325,66.80791,9
133.65532,-11.87305,68.150856,10
133.66026,-11.8724,68.03317,10
133.7002,-11.87184,68.47166,9
133.55922,-11.87143,67.58719,10
133.70508,-11.8712,68.112206,9
133.56422,-11.87077,69.15842,10
133.56923,-11.87012,66.51619,10
133.64973,-11.86905,65.94232,10
133.09431,-11.86863,64.29365,9
133.65468,-11.8684,67.93738,10
133.61891,-11.86362,68.75986,10
133.74091,-11.84293,67.245316,9
133.71597,-11.84148,68.1141,10
133.75543,-11.84102,67.34907,10
133.09068,-11.83961,67.55517,10
133.73055,-11.83958,68.464966,10
133.71051,-11.83748,43.292156,10
133.71536,-11.83685,66.30247,10
133.75485,-11.8364,69.76745,9
133.75967,-11.83577,68.900635,9
133.72507,-11.83558,66.06009,10
133.70985,-11.83285,68.42524,10
133.71475,-11.83222,67.652245,10
133.72449,-11.83095,68.09383,10
133.12213,-11.8306,67.06586,10
133.7639,-11.83052,69.32513,10
133.77837,-11.82864,74.04759,10
133.70924,-11.82822,70.88711,10
133.7832,-11.828,68.97854,10
133.71414,-11.82758,66.06009,10
133.78802,-11.82738,65.435684,9
133.71906,-11.82695,68.451004,10
133.72392,-11.82631,66.27002,10
133.72881,-11.82568,67.51345,9
133.77777,-11.82402,68.30163,10
133.81673,-11.82363,66.30794,10
133.71358,-11.82295,67.44854,10
133.78743,-11.82276,68.291595,9
133.71849,-11.82231,66.27857,10
133.7234,-11.82168,68.57749,9
133.72826,-11.82105,67.9753,10
133.73308,-11.82042,68.46259,10
133.81613,-11.81903,68.796616,10
133.70807,-11.81895,67.74672,10
133.78201,-11.81878,68.401344,10
133.71297,-11.81831,65.983864,10
133.78685,-11.81816,67.44854,10
133.7179,-11.81768,66.27002,10
130.07324,-11.81539,62.32946,9
133.7373,-11.81518,69.295815,9
133.81555,-11.81443,67.84382,10
133.78143,-11.81417,67.44854,10
133.78625,-11.81354,66.06009,10
133.71727,-11.81305,67.97825,10
133.7222,-11.81242,68.97649,10
130.07233,-11.811,82.10532,9
133.77113,-11.81081,68.10816,10
133.73671,-11.81055,68.77024,9
133.776,-11.81018,67.68181,10
133.78084,-11.80956,66.09876,10
133.71176,-11.80905,67.867714,10
133.78564,-11.80894,69.346344,10
133.71667,-11.80842,66.083984,10
133.76569,-11.80682,66.30601,10
133.77055,-11.80619,65.435684,10
133.77541,-11.80557,67.642166,10
133.78024,-11.80495,67.68181,10
133.82399,-11.80398,67.34882,10
133.71609,-11.80379,67.72464,10
133.87233,-11.80239,71.32307,10
133.76514,-11.8022,76.63108,10
133.87712,-11.80177,66.09876,10
133.85748,-11.79965,68.41119,10
133.71545,-11.79916,68.41119,10
133.86226,-11.79903,66.06009,9
133.82822,-11.79876,67.779724,10
133.75966,-11.79821,67.59536,9
133.83298,-11.79815,66.05564,10
133.72523,-11.79791,68.519196,9
133.84741,-11.79629,68.01698,10
133.8522,-11.79567,66.27002,9
133.85696,-11.79505,79.22275,10
133.71481,-11.79453,77.919044,10
133.86172,-11.79444,70.82884,9
133.71973,-11.79391,66.09876,9
133.75908,-11.79359,67.338936,9
133.83244,-11.79355,69.98817,9
133.72458,-11.79329,68.59911,9
133.83723,-11.79293,68.047935,10
133.84204,-11.79231,66.09876,10
133.84685,-11.79169,68.451004,9
133.89963,-11.78954,68.64401,9
133.04012,-11.78704,64.59997,9
133.76273,-11.78374,67.87853,9
130.06464,-11.78197,83.39918,9
130.21231,-11.78186,63.861404,9
130.06885,-11.78145,84.09694,9
130.21297,-11.78132,62.448376,9
130.21725,-11.78083,63.444843,9
130.22086,-11.78081,63.806908,9
133.76006,-11.77973,67.87077,10
133.76213,-11.77912,67.81068,10
133.76488,-11.77908,67.44854,10
133.76695,-11.77851,67.63492,10
133.80608,-11.77823,69.56595,10
133.78896,-11.77584,68.494835,10
133.79106,-11.77545,68.07721,10
133.90257,-11.77522,70.45144,9
133.90727,-11.77462,71.10449,10
133.80334,-11.7739,64.70591,10
130.23264,-11.77344,63.62815,9
130.23326,-11.77305,63.719635,9
133.78566,-11.77146,67.77971,10
133.78836,-11.77123,68.138824,10
133.86346,-11.77091,66.09876,10
133.90199,-11.77065,67.779724,9
133.86287,-11.76633,67.91039,9
133.86066,-11.76618,67.44854,10
133.90611,-11.76548,67.84023,9
133.87234,-11.76513,67.98136,9
133.87486,-11.76426,68.46896,9
133.80913,-11.76381,68.297966,10
133.81181,-11.7634,67.44854,10
133.81396,-11.7632,68.185425,10
133.85751,-11.76235,69.05622,10
133.86226,-11.76175,67.9109,9
133.86005,-11.76159,67.91039,9
133.90082,-11.76151,67.9465,9
133.80852,-11.75921,68.18424,9
133.85213,-11.75838,68.94089,10
133.84995,-11.75829,66.21545,10
130.31218,-11.75806,65.53332,9
130.31143,-11.75788,65.79702,9
133.85689,-11.75777,68.04531,9
133.85469,-11.75765,69.44862,9
133.8414,-11.7504,67.891945,10
133.83923,-11.75039,67.84134,10
133.81003,-11.74961,67.83747,10
133.82796,-11.73789,67.98136,10
131.0941,-11.73429,63.18885,9
133.82735,-11.7333,69.526535,9
131.105,-11.73296,64.06095,9
131.09363,-11.72874,67.317215,9
131.10089,-11.72786,63.18071,9
131.10034,-11.72232,62.71023,9
133.06432,-11.70141,68.06789,10
133.06851,-11.69105,64.24205,9
133.02324,-11.65839,65.45946,9
133.02065,-11.65774,65.33593,9
131.31218,-11.61726,65.35546,9
132.82216,-11.6051,66.18746,9
131.28726,-11.5872,62.626167,9
131.29083,-11.58676,63.397804,9
131.2829,-11.5822,67.37393,9
132.8584,-11.58062,67.83726,9
130.43237,-11.57832,66.817245,9
132.85672,-11.57816,67.800186,9
131.27495,-11.57764,65.57529,9
131.20978,-11.57444,62.902744,9
131.22032,-11.57317,62.902744,9
130.43172,-11.57256,67.28031,9
131.27428,-11.5722,67.53527,9
131.28156,-11.57131,64.33119,9
131.22331,-11.56726,64.038895,9
131.26996,-11.56719,64.96667,9
130.43102,-11.5668,64.23297,9
131.27724,-11.56631,64.52856,9
